SLURM_ARRAY_TASK_ID: 16
Scene path: bedroom_path2_seg3_2
Reference file 
 /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4


========================= bitrate 1000 =========================
Processing video with bitrate: 1000kbps

reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_100_1080.mp4

cvvdp=8.0148 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_100_360.mp4

cvvdp=7.0528 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_100_480.mp4

cvvdp=7.3853 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_100_720.mp4

cvvdp=7.7196 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_100_864.mp4

cvvdp=7.8276 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_110_1080.mp4

cvvdp=8.1186 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_110_360.mp4

cvvdp=7.1089 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_110_480.mp4

cvvdp=7.4480 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_110_720.mp4

cvvdp=7.7974 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_110_864.mp4

cvvdp=7.9140 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_120_1080.mp4

cvvdp=8.1869 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_120_360.mp4

cvvdp=7.1369 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_120_480.mp4

cvvdp=7.4937 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
test /home/yl962/rds/hpc-work/VRR/VRRMP4/h265_to_mp4/bedroom/bedroom_path2_seg3_2/1000/1000_120_720.mp4

cvvdp=7.8560 [JOD]


reference /home/yl962/rds/hpc-work/VRR/VRRMP4/reference_videos/bedroom/bedroom_path2_seg3_2/refOutput_bedroom_path2_seg3_2_166_1080.mp4
